# telescope   = tel16
# season      = 2014-2017
# filter      = RG715
# aperture    = 6.000     pix
# deblend     = 0
# null_dc[1]  = 0.000813  mag
# null_dc[2]  = 0.000312  mag
# null_dc[3]  = 0.000501  mag
# null_dc[4]  = 0.000022  mag
# null_cm     = 0.365045  mag/mag
# null_fwhm_k = -0.000102 mag/pix
# null_fwhm_0 = 2.743500  pix
# null_chidof = 2.452
# null_nfit   = 2303
# null_nparm  = 6
#
#BJD           Mag         e_Mag       tExp    DMag    FWHM   Ellip Airmass X         Y         Angle   Sky      Peak  S  V  R F CM        Corr_Mag   
#------------- ----------- ----------- ------- ------- ------ ----- ------- --------- --------- ------- -------- ----- -- -- - - --------- -----------
2457888.641314    0.006549    0.002815  15.034 -0.0837  2.775 0.054 1.14340   744.227  1685.356   -0.05    41.06  9722  3  4 0 0  0.001969    0.005332
2457888.641754    0.002588    0.002725  15.034 -0.0799  2.636 0.076 1.14459   745.285  1687.192   -0.04    40.62 11220  3  4 0 0  0.001866    0.001395
2457888.642201    0.009621    0.002617  15.034 -0.0753  2.495 0.031 1.14581   745.831  1685.665   -0.04    40.42 11875  3  4 0 0  0.001761    0.008452
2457888.659973    0.012040    0.002852  15.034 -0.0650  3.877 0.112 1.20366   744.324  1684.762   -0.04    44.38  5494  3  4 0 0  0.001866    0.010974
2457888.660418    0.010857    0.002686  15.034 -0.0762  3.906 0.065 1.20536   743.884  1687.307   -0.04    44.37  5191  3  4 0 0  0.001889    0.009785
2457888.660875    0.011644    0.003022  15.034 -0.0666  4.065 0.075 1.20712   746.050  1689.601   -0.04    44.50  4050  3  4 0 0  0.001913    0.010580
2457888.661339    0.010148    0.002649  15.034 -0.0608  3.741 0.032 1.20892   746.166  1684.157   -0.04    44.87  6201  3  4 0 0  0.001937    0.009042
2457888.679138    0.001544    0.003170  15.034 -0.0482  3.872 0.018 1.28996   743.175  1684.382   -0.04    48.08  5029  3  4 0 0 -0.000187    0.001226
2457888.679577    0.018705    0.003311  15.034 -0.0297  4.886 0.063 1.29228   744.918  1686.203   -0.04    48.29  2591  3  4 0 0 -0.000259    0.018517
2457888.680022    0.008834    0.002848  15.034 -0.0386  3.798 0.111 1.29464   744.128  1684.031   -0.04    48.67  5685  3  4 0 0 -0.000332    0.008562
2457888.680480    0.006661    0.003039  15.034 -0.0528  4.136 0.029 1.29710   745.345  1683.485   -0.04    48.07  4764  3  4 0 0 -0.000408    0.006451
2457888.700350    0.006623    0.003358  15.034 -0.0429  3.754 0.096 1.42417   744.697  1687.645   -0.04    53.62  5561  3  4 0 0 -0.002116    0.006998
2457888.700794    0.008131    0.002966  15.034 -0.0402  3.900 0.097 1.42751   744.152  1688.412   -0.04    53.91  5457  3  4 0 0 -0.002144    0.008531
2457888.701236    0.000597    0.002984  15.034 -0.0534  3.770 0.069 1.43088   744.484  1684.851   -0.04    53.63  5502  3  4 0 0 -0.002172    0.000994
2457888.701682    0.010803    0.003783  15.034 -0.0496  4.871 0.061 1.43430   746.567  1684.206   -0.03    53.38  2526  3  4 0 0 -0.002199    0.011322
2457888.721005    0.017345    0.003364  15.034 -0.0291  3.412 0.053 1.61133   744.895  1682.894   -0.03    60.53  7069  3  4 0 0  0.001666    0.016305
2457888.721449   -0.002714    0.003532  15.034 -0.0244  3.387 0.114 1.61616   744.929  1688.260   -0.03    60.50  7349  3  4 0 0  0.001780   -0.003799
2457888.721890    0.010711    0.003461  15.034 -0.0242  4.236 0.047 1.62100   746.922  1686.449   -0.03    61.10  4043  3  4 0 0  0.001892    0.009671
2457888.722333    0.002482    0.003410  15.034 -0.0209  4.031 0.041 1.62590   747.067  1685.921   -0.03    62.03  4863  3  4 0 0  0.002006    0.001381
2457888.740198    0.007240    0.004213  15.034  0.0035  4.654 0.040 1.86274   745.985  1690.325   -0.03    72.24  3170  3  4 0 0  0.000526    0.006742
2457888.740645    0.002161    0.003960  15.034 -0.0102  4.016 0.102 1.86982   744.945  1687.514   -0.03    73.46  4609  3  4 0 0  0.000462    0.001621
2457888.741116    0.005834    0.003990  15.034  0.0104  3.857 0.091 1.87734   745.157  1684.534   -0.02    74.40  5171  3  4 0 0  0.000394    0.005302
2457888.741575    0.014785    0.004049  15.034 -0.0002  3.978 0.060 1.88475   745.723  1684.738   -0.03    74.47  4282  3  4 0 0  0.000329    0.014290
2457889.487673    0.036146    0.033073  15.034 -1.4251  2.325 0.053 1.22982  1300.863   365.790 -179.93    49.59  3597  4  4 0 0  0.004848    0.034312
2457889.488120   -0.047029    0.008443  15.034 -1.2243  3.376 0.260 1.22793  1301.555   356.025 -179.93    49.20  2591  4  4 0 0  0.004760   -0.048724
2457889.488566    0.039854    0.012691  15.034 -1.1751  2.706 0.135 1.22605  1300.780   354.405 -179.93    49.42  3488  4  4 0 0  0.004673    0.038122
2457889.489012    0.004896    0.004942  15.034 -1.4379  2.567 0.154 1.22419  1300.819   366.786 -179.93    50.28  3345  4  4 0 0  0.004586    0.003182
2457889.506395    0.000708    0.002794  15.034 -0.0151  2.971 0.100 1.16187  1298.585   364.921 -179.93    40.46  8812  4  4 0 0  0.001468    0.000173
2457889.506839   -0.002747    0.002448  15.034 -0.0073  2.826 0.041 1.16052  1299.559   364.538 -179.93    40.77  8602  4  4 0 0  0.001471   -0.003297
2457889.507278    0.004356    0.002454  15.034 -0.0142  3.240 0.220 1.15920  1299.875   354.792 -179.93    41.12  8293  4  4 0 0  0.001474    0.003847
2457889.507727    0.001916    0.002386  15.034  0.0040  3.255 0.181 1.15785  1300.762   359.724 -179.93    41.23  7327  4  4 0 0  0.001476    0.001407
2457889.520264   -0.004574    0.002390  15.034 -0.0151  2.672 0.047 1.12479  1300.148   366.348 -179.93    39.04 11353  4  4 0 0  0.001552   -0.005169
2457889.520704   -0.002257    0.002413  15.034 -0.0305  2.517 0.042 1.12378  1300.866   364.999 -179.93    39.52 11161  4  4 0 0  0.001554   -0.002870
2457889.521143    0.003254    0.002478  15.034  0.0028  2.640 0.089 1.12277  1300.481   359.029 -179.93    39.24 11128  4  4 0 0  0.001557    0.002653
2457889.521590    0.000326    0.002354  15.034 -0.0072  2.558 0.062 1.12176  1301.183   361.043 -179.93    39.52 12402  4  4 0 0  0.001560   -0.000284
2457889.534245    0.001209    0.002481  15.034 -0.0028  2.566 0.049 1.09709  1299.861   359.535 -179.93    38.89 10869  4  4 0 0  0.001908    0.000473
2457889.534692    0.001140    0.002417  15.034 -0.0104  2.681 0.036 1.09635  1300.500   362.947 -179.93    38.60 10742  4  4 0 0  0.001924    0.000409
2457889.535136   -0.000418    0.002674  15.034 -0.0157  2.523 0.041 1.09563  1301.086   361.903 -179.93    38.60 12597  4  4 0 0  0.001940   -0.001170
2457889.535598    0.001441    0.002319  15.034 -0.0120  2.629 0.040 1.09488  1301.419   362.162 -179.93    38.92 11829  4  4 0 0  0.001956    0.000693
2457889.550066    0.000512    0.002703  15.034 -0.0180  3.011 0.047 1.07616  1299.912   362.902 -179.93    36.95  9030  4  4 0 0  0.002452   -0.000378
2457889.550518    0.000329    0.002483  15.034 -0.0160  3.277 0.033 1.07572  1301.352   363.468 -179.93    37.13  6984  4  4 0 0  0.002467   -0.000539
2457889.550966    0.002058    0.002459  15.034 -0.0368  3.007 0.033 1.07528  1300.574   359.767 -179.92    37.36  8099  4  4 0 0  0.002481    0.001157
2457889.551408   -0.001196    0.002451  15.034 -0.0193  2.850 0.065 1.07486  1300.609   358.813 -179.93    37.75  9259  4  4 0 0  0.002495   -0.002118
2457889.565846   -0.001236    0.002533  15.034 -0.0119  2.258 0.048 1.06539  1299.942   362.141 -179.92    35.70 16173  4  4 0 0  0.002976   -0.002394
2457889.566288    0.000168    0.002421  15.034 -0.0168  2.338 0.066 1.06523  1300.926   361.641 -179.93    35.74 13627  4  4 0 0  0.003000   -0.000990
2457889.566729    0.001134    0.002479  15.034 -0.0187  2.213 0.051 1.06507  1300.971   361.345 -179.92    35.46 15759  4  4 0 0  0.003024   -0.000046
2457889.567171   -0.003728    0.002412  15.034 -0.0204  2.248 0.054 1.06493  1299.879   360.477 -179.92    35.23 13594  4  4 0 0  0.003047   -0.004913
2457889.587853    0.000615    0.002518  15.034 -0.0388  2.475 0.034 1.06638   743.685  1683.711   -0.05    37.13 13057  3  4 0 0  0.004093   -0.001407
2457889.588292    0.007490    0.002503  15.034 -0.0415  2.633 0.029 1.06659   744.139  1684.482   -0.05    37.19 10381  3  4 0 0  0.004106    0.005479
2457889.588755    0.001740    0.002467  15.034 -0.0481  2.468 0.026 1.06682   745.847  1684.501   -0.05    37.73 11243  3  4 0 0  0.004119   -0.000292
2457889.589215   -0.002908    0.002592  15.034 -0.0470  2.922 0.064 1.06705   746.160  1686.727   -0.05    38.37  9779  3  4 0 0  0.004132   -0.004899
2457889.616770    0.008427    0.002728  15.034 -0.0645  2.959 0.070 1.09654   744.399  1683.397   -0.05    44.89  7695  3  4 0 0  0.004661    0.006247
2457889.617213   -0.005257    0.002401  15.034 -0.0635  2.765 0.035 1.09728   745.060  1684.335   -0.05    44.86  9085  3  4 0 0  0.004663   -0.007457
2457889.617659    0.001630    0.002771  15.034 -0.0641  2.763 0.044 1.09802   745.656  1686.702   -0.05    44.84  9433  3  4 0 0  0.004666   -0.000572
2457889.618105    0.007485    0.002488  15.034 -0.0582  2.612 0.044 1.09878   747.343  1686.958   -0.05    44.63  9719  3  4 0 0  0.004669    0.005267
2457889.643790    0.007443    0.002693  15.034 -0.0600  2.610 0.095 1.15836   744.663  1685.440   -0.05    41.42 10400  3  4 0 0  0.004400    0.005323
2457889.644234   -0.002103    0.002865  15.034 -0.0577  2.471 0.039 1.15970   745.358  1686.896   -0.04    41.30 11560  3  4 0 0  0.004392   -0.004235
2457889.644676    0.002007    0.002491  15.034 -0.0646  2.454 0.047 1.16103   745.814  1684.390   -0.05    41.16 12462  3  4 0 0  0.004385   -0.000124
2457889.645118    0.003309    0.002580  15.034 -0.0565  2.486 0.044 1.16238   746.058  1684.892   -0.04    41.00 12619  3  4 0 0  0.004373    0.001186
2457889.730611    0.002586    0.003616  15.034 -0.0476  3.149 0.106 1.76281   745.046  1686.506   -0.03    60.24  7486  3  4 0 0  0.006694   -0.000317
2457889.731049   -0.001636    0.003846  15.034 -0.0625  3.037 0.063 1.76884   744.640  1685.833   -0.03    60.28  7701  3  4 0 0  0.006645   -0.004532
2457889.731490    0.005385    0.003559  15.034 -0.0401  3.224 0.086 1.77497   745.659  1684.466   -0.03    60.17  6965  3  4 0 0  0.006595    0.002526
2457889.731930    0.004300    0.003701  15.034 -0.0395  3.372 0.054 1.78116   745.964  1686.482   -0.03    60.25  6636  3  4 0 0  0.006545    0.001474
2457894.464734    0.000500    0.002722  15.034  0.0544  2.692 0.139 1.27092  1301.081   367.184 -179.93    49.77 11909  4  4 0 0 -0.003277    0.001669
2457894.465178    0.005647    0.002614  15.034  0.0439  2.687 0.093 1.26873  1301.821   363.932 -179.93    48.72 11894  4  4 0 0 -0.003262    0.006810
2457894.465623   -0.003713    0.002756  15.034  0.0481  2.788 0.158 1.26655  1301.768   352.851 -179.93    48.01 10374  4  4 0 0 -0.003247   -0.002545
2457894.466066   -0.000260    0.002559  15.034  0.0453  3.065 0.167 1.26440  1302.106   362.918 -179.93    47.10  8890  4  4 0 0 -0.003232    0.000930
2457894.486915    0.003924    0.002743  15.034  0.0376  2.915 0.165 1.17948  1301.051   366.934 -179.93    44.53 10112  4  4 0 0 -0.002676    0.004897
2457894.487355    0.005790    0.002526  15.034  0.0384  2.323 0.052 1.17800  1302.308   369.808 -179.93    44.98 13906  4  4 0 0 -0.002690    0.006707
2457894.487794   -0.002879    0.002499  15.034  0.0367  2.694 0.103 1.17653  1301.164   363.534 -179.93    45.58 11096  4  4 0 0 -0.002705   -0.001919
2457894.488240   -0.000766    0.002677  15.034  0.0348  2.690 0.131 1.17506  1300.646   352.347 -179.93    45.84  9807  4  4 0 0 -0.002720    0.000200
2457894.503395    0.000028    0.002626  15.034  0.0401  2.948 0.095 1.13164  1300.634   361.693 -179.93    45.35  8630  4  4 0 0 -0.003228    0.001205
2457894.503848    0.004911    0.002498  15.034  0.0333  3.180 0.175 1.13053  1301.298   353.968 -179.93    45.75  8462  4  4 0 0 -0.003243    0.006118
2457894.504293   -0.000614    0.002580  15.034  0.0275  3.187 0.199 1.12945  1301.784   366.589 -179.93    46.22  8183  4  4 0 0 -0.003258    0.000598
2457894.504734   -0.004079    0.002413  15.034  0.0363  2.619 0.094 1.12839  1300.618   364.704 -179.93    45.62 10891  4  4 0 0 -0.003268   -0.002920
2457894.519083    0.004380    0.002472  15.034  0.0344  3.205 0.236 1.09906  1300.830   360.001 -179.93    41.60  8393  4  4 0 0 -0.002938    0.005478
2457894.519531    0.031106    0.004967  15.034 -0.0385  2.568 0.121 1.09829  1301.720   362.091 -179.93    42.32  4779  4  4 0 0 -0.002928    0.032135
2457894.519977   -0.011543    0.002913  15.034  0.0361  3.738 0.169 1.09754  1300.075   357.242 -179.93    42.13  4922  4  4 0 0 -0.002918   -0.010399
2457894.520421    0.002965    0.002428  15.034  0.0380  3.069 0.129 1.09680  1300.853   361.575 -179.93    42.26  9261  4  4 0 0 -0.002907    0.004037
2457894.535182    0.000074    0.002400  15.034  0.0292  3.003 0.161 1.07706  1300.554   360.700 -179.93    42.15  9271  4  4 0 0 -0.003600    0.001393
2457894.535625    0.001850    0.002476  15.034  0.0351  2.842 0.148 1.07661  1301.872   362.004 -179.93    42.69 10299  4  4 0 0 -0.003633    0.003164
2457894.536066   -0.002309    0.002365  15.034  0.0339  2.646 0.127 1.07617  1300.425   360.161 -179.92    42.78 10811  4  4 0 0 -0.003666   -0.001002
2457894.536515    0.003859    0.002517  15.034  0.0272  3.173 0.233 1.07572  1300.236   361.978 -179.93    42.62  6922  4  4 0 0 -0.003700    0.005231
2457894.551255    0.003255    0.002445  15.034  0.0341  3.343 0.169 1.06562  1298.729   358.236 -179.92    42.50  7895  4  4 0 0 -0.003735    0.004658
2457894.551724   -0.003226    0.002451  15.034  0.0373  2.817 0.101 1.06544  1299.683   361.271 -179.92    41.59 10099  4  4 0 0 -0.003695   -0.001892
2457894.552165   -0.002961    0.002484  15.034  0.0428  2.937 0.161 1.06527  1300.599   361.660 -179.93    41.27  9148  4  4 0 0 -0.003656   -0.001629
2457894.552606   -0.004214    0.002478  15.034  0.0288  2.612 0.066 1.06512  1301.012   362.230 -179.92    41.16 12623  4  4 0 0 -0.003618   -0.002929
2457894.572960    0.010764    0.002459  15.034  0.0330  2.881 0.041 1.06598   745.432  1682.310   -0.05    38.30  9816  3  4 0 0 -0.002657    0.011247
2457894.573395    0.004793    0.002533  15.034  0.0353  2.830 0.071 1.06617   744.806  1684.728   -0.05    38.18 10729  3  4 0 0 -0.002662    0.005273
2457894.573837    0.002051    0.002294  15.034  0.0376  2.533 0.046 1.06637   744.318  1686.142   -0.05    37.46 13175  3  4 0 0 -0.002666    0.002503
2457894.574279    0.000865    0.002385  15.034  0.0391  3.388 0.030 1.06658   746.245  1685.934   -0.05    37.53  7709  3  4 0 0 -0.002671    0.001405
2457894.596685    0.002666    0.002885  15.034 -0.2535  2.893 0.037 1.08733   744.325  1684.806   -0.05    37.63  8574  3  4 0 0 -0.002961    0.003262
2457894.597128    0.003120    0.003230  15.034 -0.2898  3.159 0.061 1.08795   745.391  1685.801   -0.05    38.47  7249  3  4 0 0 -0.002967    0.003745
2457894.597569   -0.003599    0.003242  15.034 -0.3685  2.674 0.045 1.08857   745.124  1685.335   -0.05    38.59  8952  3  4 0 0 -0.002974   -0.003021
2457894.598006    0.011189    0.004027  15.034 -0.3841  2.579 0.057 1.08919   745.525  1684.301   -0.05    38.57  7885  3  4 0 0 -0.002980    0.011759
2457894.621140    0.005940    0.002559  15.034  0.0490  2.670 0.109 1.13459   744.396  1686.091   -0.04    35.87 11172  3  4 0 0 -0.000350    0.005560
2457894.621580   -0.001328    0.002539  15.034  0.0399  2.806 0.043 1.13570   744.802  1686.634   -0.05    35.91 10486  3  4 0 0 -0.000277   -0.001721
2457894.622042    0.006248    0.002571  15.034  0.0388  2.689 0.054 1.13688   745.228  1685.547   -0.05    36.66 10523  3  4 0 0 -0.000201    0.005816
2457894.622480    0.001056    0.002444  15.034  0.0401  2.664 0.068 1.13801   745.770  1684.078   -0.05    37.25 13281  3  4 0 0 -0.000128    0.000594
2457894.655918    0.001094    0.002618  15.034  0.0500  2.894 0.084 1.25785   743.682  1686.475   -0.04    35.93  9764  3  4 0 0 -0.001231    0.001058
2457894.656383    0.000288    0.002635  15.034  0.0483  2.925 0.072 1.26006   743.850  1685.724   -0.04    36.15  9637  3  4 0 0 -0.001284    0.000275
2457894.656833    0.000524    0.002640  15.034  0.0532  2.931 0.062 1.26222   745.408  1682.149   -0.04    36.25 10107  3  4 0 0 -0.001336    0.000530
2457894.657276   -0.003911    0.002571  15.034  0.0557  3.321 0.105 1.26435   745.804  1685.477   -0.04    36.07  7682  3  4 0 0 -0.001387   -0.003847
2457894.676207    0.001803    0.002611  15.034  0.0539  2.847 0.080 1.37217   744.412  1684.053   -0.04    37.96 10061  3  4 0 0 -0.001455    0.001844
2457894.676649    0.001748    0.002779  15.034  0.0547  3.101 0.102 1.37511   745.416  1687.635   -0.04    38.10  8377  3  4 0 0 -0.001426    0.001804
2457894.677091    0.001740    0.002688  15.034  0.0531  2.811 0.114 1.37808   745.994  1686.951   -0.04    37.71 11561  3  4 0 0 -0.001396    0.001755
2457894.677530   -0.000335    0.002785  15.034  0.0523  2.713 0.076 1.38106   746.192  1684.450   -0.04    37.23 10622  3  4 0 0 -0.001366   -0.000340
2457894.696626   -0.006948    0.003106  15.034  0.0545  3.147 0.065 1.53454   744.256  1684.714   -0.03    39.00  8518  3  4 0 0 -0.001268   -0.006945
2457894.697084    0.003325    0.003157  15.034  0.0542  3.176 0.099 1.53888   744.095  1685.868   -0.03    39.43  8675  3  4 0 0 -0.001282    0.003336
2457894.697525    0.002519    0.003103  15.034  0.0552  3.049 0.083 1.54310   744.772  1688.971   -0.04    40.31  8721  3  4 0 0 -0.001296    0.002522
2457894.697974    0.000599    0.003070  15.034  0.0643  3.290 0.108 1.54743   746.088  1687.782   -0.04    40.92  7916  3  4 0 0 -0.001310    0.000632
2457894.717092    0.002131    0.003446  15.034  0.0713  2.802 0.090 1.76942   744.549  1683.886   -0.03    43.85  9605  3  4 0 0 -0.001395    0.002145
2457894.717530    0.007503    0.003471  15.034  0.0664  3.021 0.069 1.77552   744.222  1684.162   -0.03    43.50  8606  3  4 0 0 -0.001391    0.007538
2457894.717979   -0.004213    0.003482  15.034  0.0775  3.100 0.045 1.78183   744.491  1687.046   -0.03    43.11  8229  3  4 0 0 -0.001387   -0.004172
2457894.718416    0.001491    0.003535  15.034  0.0726  3.062 0.068 1.78803   745.511  1690.591   -0.03    42.93  7872  3  4 0 0 -0.001382    0.001527
2457895.460537   -0.003150    0.002646  15.034  0.0286  2.433 0.042 1.27790  1300.476   362.777 -179.93    49.80 11972  4  4 0 0 -0.001115   -0.002796
2457895.460995    0.000144    0.002748  15.034  0.0322  3.226 0.237 1.27559  1301.211   352.809 -179.93    49.00  8343  4  4 0 0 -0.001143    0.000588
2457895.461437   -0.002095    0.002610  15.034  0.0219  2.931 0.179 1.27338  1301.043   356.390 -179.93    48.11  9957  4  4 0 0 -0.001170   -0.001671
2457895.461901   -0.001653    0.002687  15.034  0.0272  2.640 0.090 1.27107  1300.904   367.846 -179.93    46.82 10978  4  4 0 0 -0.001198   -0.001248
2457895.477569    0.003593    0.002398  15.034  0.0305  2.467 0.157 1.20291  1301.153   366.107 -179.93    37.70 13070  4  4 0 0 -0.000802    0.003836
2457895.478027   -0.000232    0.002492  15.034  0.0233  2.630 0.139 1.20117  1301.601   361.930 -179.93    37.67 11036  4  4 0 0 -0.000782    0.000020
2457895.478469   -0.002078    0.002564  15.034  0.0247  2.723 0.134 1.19952  1301.226   351.659 -179.93    37.83 11167  4  4 0 0 -0.000763   -0.001824
2457895.478913    0.005003    0.002563  15.034  0.0201  2.730 0.177 1.19787  1300.965   361.628 -179.93    37.96 10809  4  4 0 0 -0.000744    0.005251
2457895.491415    0.000319    0.002373  15.034  0.0230  2.576 0.120 1.15641  1300.409   364.643 -179.93    36.79 11660  4  4 0 0 -0.000339    0.000404
2457895.491861    0.003130    0.002288  15.034  0.0215  2.440 0.092 1.15510  1301.309   363.221 -179.93    36.68 13074  4  4 0 0 -0.000329    0.003197
2457895.492326   -0.005641    0.002415  15.034  0.0232  2.711 0.127 1.15375  1300.712   351.240 -179.93    36.73 10898  4  4 0 0 -0.000318   -0.005550
2457895.492767    0.004072    0.002452  15.034  0.0175  3.029 0.209 1.15248  1300.377   360.641 -179.93    36.65  9447  4  4 0 0 -0.000308    0.004192
2457895.505426    0.001296    0.002449  15.034  0.0206  2.369 0.054 1.12035  1299.999   363.797 -179.92    34.43 13850  4  4 0 0 -0.000039    0.001250
2457895.505866    0.001914    0.002406  15.034  0.0168  2.881 0.100 1.11937  1300.774   361.697 -179.93    34.31  9403  4  4 0 0 -0.000043    0.001922
2457895.506326    0.001187    0.002442  15.034  0.0286  2.471 0.072 1.11837  1301.275   355.279 -179.93    34.51 12850  4  4 0 0 -0.000048    0.001155
2457895.506786    0.001269    0.002394  15.034  0.0313  2.665 0.049 1.11737  1301.241   363.409 -179.92    34.68 11256  4  4 0 0 -0.000053    0.001259
2457895.520691    0.002162    0.002446  15.034  0.0150  2.626 0.084 1.09193  1299.085   360.070 -179.93    34.75 12009  4  4 0 0 -0.000199    0.002201
2457895.521135    0.002835    0.002313  15.034  0.0149  2.543 0.044 1.09126  1299.179   360.433 -179.92    34.56 11910  4  4 0 0 -0.000204    0.002867
2457895.521579    0.000933    0.002421  15.034  0.0201  2.528 0.058 1.09060  1300.123   364.230 -179.92    34.54 12507  4  4 0 0 -0.000208    0.000965
2457895.522016    0.000492    0.002382  15.034  0.0170  2.567 0.060 1.08996  1300.608   362.069 -179.93    34.67 11525  4  4 0 0 -0.000213    0.000530
2457895.539770   -0.000169    0.002298  15.034  0.0189  2.446 0.071 1.07054  1298.635   359.985 -179.93    36.03 12560  4  4 0 0 -0.000400   -0.000075
2457895.540218    0.001589    0.002537  15.034  0.0172  2.747 0.095 1.07021  1299.158   360.320 -179.92    36.59 11695  4  4 0 0 -0.000404    0.001715
2457895.540659    0.001339    0.002309  15.034  0.0176  2.512 0.049 1.06990  1300.218   363.404 -179.92    36.68 11578  4  4 0 0 -0.000409    0.001443
2457895.541098   -0.001771    0.002344  15.034  0.0162  2.957 0.115 1.06960  1299.735   360.907 -179.93    36.47  9972  4  4 0 0 -0.000413   -0.001620
2457895.561189    0.006723    0.002378  15.034  0.0158  2.704 0.121 1.06365   742.236  1687.920   -0.05    34.14 11674  3  4 0 0 -0.000118    0.006262
2457895.561657   -0.001899    0.002289  15.034  0.0205  2.573 0.052 1.06370   744.076  1685.391   -0.05    34.35 12573  3  4 0 0 -0.000108   -0.002377
2457895.562102    0.000657    0.002500  15.034  0.0146  2.568 0.034 1.06375   744.139  1686.823   -0.05    34.68 12698  3  4 0 0 -0.000099    0.000175
2457895.562549    0.003669    0.002374  15.034  0.0221  2.835 0.038 1.06381   745.339  1687.444   -0.05    34.47 10329  3  4 0 0 -0.000091    0.003210
2457895.582524    0.001860    0.002460  15.034  0.0072  2.798 0.051 1.07429   744.048  1684.378   -0.05    34.78 10155  3  4 0 0  0.000785    0.001078
2457895.582965   -0.005475    0.002754  15.034 -0.0191  2.688 0.096 1.07470   743.257  1685.598   -0.05    34.84 10294  3  4 0 0  0.000805   -0.006275
2457895.583409    0.002334    0.002471  15.034 -0.0232  2.534 0.066 1.07512   743.986  1686.711   -0.05    34.67 12659  3  4 0 0  0.000826    0.001510
2457895.583872    0.004014    0.002353  15.034  0.0018  2.821 0.024 1.07557   745.961  1685.898   -0.05    34.57 11579  3  4 0 0  0.000847    0.003212
2457895.601414    0.004287    0.002417  15.034  0.0238  2.789 0.025 1.09897   744.594  1683.103   -0.05    33.40 10325  3  4 0 0 -0.000484    0.003967
2457895.601857    0.002223    0.002384  15.034  0.0256  2.828 0.029 1.09973   743.800  1683.487   -0.05    33.69  9322  3  4 0 0 -0.000520    0.001921
2457895.602298    0.000665    0.002462  15.034  0.0286  2.868 0.051 1.10050   744.558  1685.494   -0.05    34.04  9678  3  4 0 0 -0.000556    0.000380
2457895.602737    0.005179    0.002384  15.034  0.0208  2.832 0.085 1.10127   745.338  1687.766   -0.05    34.70  9972  3  4 0 0 -0.000591    0.004904
2457895.638889    0.005731    0.002588  15.034  0.0267  3.548 0.114 1.19808   742.736  1686.234   -0.04    33.91  6204  3  4 0 0 -0.001128    0.005724
2457895.639330    0.006760    0.002455  15.034  0.0314  2.845 0.047 1.19972   743.287  1688.421   -0.04    34.23  9624  3  4 0 0 -0.001100    0.006671
2457895.639772   -0.002398    0.002466  15.034  0.0233  3.771 0.079 1.20138   746.501  1683.314   -0.04    34.57  6451  3  4 0 0 -0.001072   -0.002402
2457895.640232    0.005275    0.002635  15.034  0.0296  3.686 0.043 1.20312   745.761  1684.134   -0.04    34.76  5913  3  4 0 0 -0.001043    0.005251
2457895.660296    0.000809    0.002790  15.034  0.0294  3.462 0.051 1.29396   745.136  1686.651   -0.04    37.45  6427  3  4 0 0 -0.000369    0.000516
2457895.660736    0.003741    0.002572  15.034  0.0323  3.707 0.019 1.29632   747.304  1682.163   -0.04    37.78  5981  3  4 0 0 -0.000358    0.003469
2457895.661180   -0.001760    0.002837  15.034  0.0344  4.470 0.056 1.29871   747.211  1683.936   -0.04    38.11  3493  3  4 0 0 -0.000346   -0.001958
2457895.661622    0.006294    0.002624  15.034  0.0337  3.976 0.077 1.30112   746.133  1685.845   -0.04    38.50  5408  3  4 0 0 -0.000335    0.006041
2457895.680621    0.015745    0.003496  15.034 -0.3776  4.035 0.047 1.42318   744.419  1684.435   -0.03    37.95  3567  3  4 0 0 -0.002796    0.016397
2457895.681063    0.026984    0.006150  15.034 -0.2793  4.459 0.040 1.42651   745.174  1689.741   -0.04    37.75  3070  3  4 0 0 -0.002866    0.027705
2457895.681513   -0.016975    0.004179  15.034 -0.3018  3.760 0.077 1.42993   745.084  1683.267   -0.04    37.54  4501  3  4 0 0 -0.002937   -0.016300
2457895.681953    0.029989    0.003655  15.034 -0.2747  3.588 0.056 1.43330   745.748  1684.797   -0.04    37.43  4215  3  4 0 0 -0.003007    0.030672
2457895.697457   -0.030891    0.004233  15.034 -0.4740  2.756 0.045 1.57002   744.002  1684.332   -0.03    36.44  7286  3  4 0 0 -0.000823   -0.031091
2457895.697899   -0.038268    0.008973  15.034 -1.1110  2.784 0.050 1.57450   744.521  1687.502   -0.03    37.22  3439  3  4 0 0 -0.000734   -0.038497
2457895.698354    0.053280    0.007661  15.034 -1.1032  2.769 0.048 1.57914   745.063  1690.592   -0.03    36.89  3432  3  4 0 0 -0.000642    0.053016
2457895.698807   -0.053037    0.013676  15.034 -1.4273  2.856 0.061 1.58381   746.944  1682.304   -0.03    36.93  2809  3  4 0 0 -0.000551   -0.053325
2457895.719983   -0.007935    0.013701  15.034 -1.1277  3.298 0.057 1.85308   745.535  1684.876   -0.03    36.44  2349  3  4 0 0  0.002360   -0.009240
2457895.720430   -0.071140    0.017699  15.034 -1.6740  3.338 0.055 1.86007   744.744  1687.028   -0.03    36.65  1583  3  4 0 0  0.002411   -0.072460
2457895.720898   -0.191998    0.034481  15.034 -2.9307  3.105 0.104 1.86746   745.341  1691.457   -0.03    36.96   702  3  4 0 0  0.002464   -0.193362
2457895.721348   -0.249419    0.060387  15.034 -4.2372  3.269 0.091 1.87462   745.555  1686.155    0.11    36.98   215  3  4 0 0  0.002515   -0.250784
